send_time,deliver_time,latency,source,destination,queue_depth
690,691.0,1.0,RTU-North,SCADA,0
690,691.0,1.0,RTU-South,SCADA,0
695,696.0,1.0,RTU-North,SCADA,0
695,696.0,1.0,RTU-South,SCADA,0
700,701.0,1.0,PS-1,SCADA,0
700,701.0,1.0,PS-2,SCADA,0
700,701.0,1.0,PS-3,SCADA,0
700,701.0,1.0,RTU-North,SCADA,0
700,701.0,1.0,RTU-South,SCADA,0
705,706.0,1.0,RTU-North,SCADA,0
705,706.0,1.0,RTU-South,SCADA,0
710,711.0,1.0,PS-1,SCADA,0
710,711.0,1.0,PS-2,SCADA,0
710,711.0,1.0,PS-3,SCADA,0
710,711.0,1.0,RTU-North,SCADA,0
710,711.0,1.0,RTU-South,SCADA,0
715,716.0,1.0,RTU-North,SCADA,0
715,716.0,1.0,RTU-South,SCADA,0
720,721.0,1.0,HOME-1,MDMS-North,0
720,721.0,1.0,HOME-2,MDMS-North,0
720,721.0,1.0,HOME-3,MDMS-North,0
720,721.0,1.0,HOME-4,MDMS-North,0
720,721.0,1.0,HOME-5,MDMS-North,0
720,721.0,1.0,HOME-6,MDMS-South,0
720,721.0,1.0,HOME-7,MDMS-South,0
720,721.0,1.0,HOME-8,MDMS-South,0
720,721.0,1.0,HOME-9,MDMS-South,0
720,721.0,1.0,HOME-10,MDMS-South,0
720,721.0,1.0,PS-1,SCADA,0
720,721.0,1.0,PS-2,SCADA,0
720,721.0,1.0,PS-3,SCADA,0
720,721.0,1.0,RTU-North,SCADA,0
720,721.0,1.0,RTU-South,SCADA,0
725,726.0,1.0,RTU-North,SCADA,0
725,726.0,1.0,RTU-South,SCADA,0
730,731.0,1.0,PS-1,SCADA,0
730,731.0,1.0,PS-2,SCADA,0
730,731.0,1.0,PS-3,SCADA,0
730,731.0,1.0,RTU-North,SCADA,0
730,731.0,1.0,RTU-South,SCADA,0
735,736.0,1.0,RTU-North,SCADA,0
735,736.0,1.0,RTU-South,SCADA,0
740,741.0,1.0,PS-1,SCADA,0
740,741.0,1.0,PS-2,SCADA,0
740,741.0,1.0,PS-3,SCADA,0
740,741.0,1.0,RTU-North,SCADA,0
740,741.0,1.0,RTU-South,SCADA,0
745,746.0,1.0,RTU-North,SCADA,0
745,746.0,1.0,RTU-South,SCADA,0
750,751.0,1.0,PS-1,SCADA,0
750,751.0,1.0,PS-2,SCADA,0
750,751.0,1.0,PS-3,SCADA,0
750,751.0,1.0,RTU-North,SCADA,0
750,751.0,1.0,RTU-South,SCADA,0
755,756.0,1.0,RTU-North,SCADA,0
755,756.0,1.0,RTU-South,SCADA,0
760,761.0,1.0,PS-1,SCADA,0
760,761.0,1.0,PS-2,SCADA,0
760,761.0,1.0,PS-3,SCADA,0
760,761.0,1.0,RTU-North,SCADA,0
760,761.0,1.0,RTU-South,SCADA,0
765,766.0,1.0,RTU-North,SCADA,0
765,766.0,1.0,RTU-South,SCADA,0
770,771.0,1.0,PS-1,SCADA,0
770,771.0,1.0,PS-2,SCADA,0
770,771.0,1.0,PS-3,SCADA,0
770,771.0,1.0,RTU-North,SCADA,0
770,771.0,1.0,RTU-South,SCADA,0
775,776.0,1.0,RTU-North,SCADA,0
775,776.0,1.0,RTU-South,SCADA,0
780,781.0,1.0,HOME-1,MDMS-North,0
780,781.0,1.0,HOME-2,MDMS-North,0
780,781.0,1.0,HOME-3,MDMS-North,0
780,781.0,1.0,HOME-4,MDMS-North,0
780,781.0,1.0,HOME-5,MDMS-North,0
780,781.0,1.0,HOME-6,MDMS-South,0
780,781.0,1.0,HOME-7,MDMS-South,0
780,781.0,1.0,HOME-8,MDMS-South,0
780,781.0,1.0,HOME-9,MDMS-South,0
780,781.0,1.0,HOME-10,MDMS-South,0
780,781.0,1.0,PS-1,SCADA,0
780,781.0,1.0,PS-2,SCADA,0
780,781.0,1.0,PS-3,SCADA,0
780,781.0,1.0,RTU-North,SCADA,0
780,781.0,1.0,RTU-South,SCADA,0
785,786.0,1.0,RTU-North,SCADA,0
785,786.0,1.0,RTU-South,SCADA,0
790,791.0,1.0,PS-1,SCADA,0
790,791.0,1.0,PS-2,SCADA,0
790,791.0,1.0,PS-3,SCADA,0
790,791.0,1.0,RTU-North,SCADA,0
790,791.0,1.0,RTU-South,SCADA,0
795,796.0,1.0,RTU-North,SCADA,0
795,796.0,1.0,RTU-South,SCADA,0
800,801.0,1.0,PS-1,SCADA,0
800,801.0,1.0,PS-2,SCADA,0
800,801.0,1.0,PS-3,SCADA,0
800,801.0,1.0,RTU-North,SCADA,0
800,801.0,1.0,RTU-South,SCADA,0
805,806.0,1.0,RTU-North,SCADA,0
805,806.0,1.0,RTU-South,SCADA,0
810,811.0,1.0,PS-1,SCADA,0
810,811.0,1.0,PS-2,SCADA,0
810,811.0,1.0,PS-3,SCADA,0
810,811.0,1.0,RTU-North,SCADA,0
810,811.0,1.0,RTU-South,SCADA,0
815,816.0,1.0,RTU-North,SCADA,0
815,816.0,1.0,RTU-South,SCADA,0
820,821.0,1.0,PS-1,SCADA,0
820,821.0,1.0,PS-2,SCADA,0
820,821.0,1.0,PS-3,SCADA,0
820,821.0,1.0,RTU-North,SCADA,0
820,821.0,1.0,RTU-South,SCADA,0
825,826.0,1.0,RTU-North,SCADA,0
825,826.0,1.0,RTU-South,SCADA,0
830,831.0,1.0,PS-1,SCADA,0
830,831.0,1.0,PS-2,SCADA,0
830,831.0,1.0,PS-3,SCADA,0
830,831.0,1.0,RTU-North,SCADA,0
830,831.0,1.0,RTU-South,SCADA,0
835,836.0,1.0,RTU-North,SCADA,0
835,836.0,1.0,RTU-South,SCADA,0
840,841.0,1.0,HOME-1,MDMS-North,0
840,841.0,1.0,HOME-2,MDMS-North,0
840,841.0,1.0,HOME-3,MDMS-North,0
840,841.0,1.0,HOME-4,MDMS-North,0
840,841.0,1.0,HOME-5,MDMS-North,0
840,841.0,1.0,HOME-6,MDMS-South,0
840,841.0,1.0,HOME-7,MDMS-South,0
840,841.0,1.0,HOME-8,MDMS-South,0
840,841.0,1.0,HOME-9,MDMS-South,0
840,841.0,1.0,HOME-10,MDMS-South,0
840,841.0,1.0,PS-1,SCADA,0
840,841.0,1.0,PS-2,SCADA,0
840,841.0,1.0,PS-3,SCADA,0
840,841.0,1.0,RTU-North,SCADA,0
840,841.0,1.0,RTU-South,SCADA,0
845,846.0,1.0,RTU-North,SCADA,0
845,846.0,1.0,RTU-South,SCADA,0
850,851.0,1.0,PS-1,SCADA,0
850,851.0,1.0,PS-2,SCADA,0
850,851.0,1.0,PS-3,SCADA,0
850,851.0,1.0,RTU-North,SCADA,0
850,851.0,1.0,RTU-South,SCADA,0
855,856.0,1.0,RTU-North,SCADA,0
855,856.0,1.0,RTU-South,SCADA,0
860,861.0,1.0,PS-1,SCADA,0
860,861.0,1.0,PS-2,SCADA,0
860,861.0,1.0,PS-3,SCADA,0
860,861.0,1.0,RTU-North,SCADA,0
860,861.0,1.0,RTU-South,SCADA,0
865,866.0,1.0,RTU-North,SCADA,0
865,866.0,1.0,RTU-South,SCADA,0
870,871.0,1.0,PS-1,SCADA,0
870,871.0,1.0,PS-2,SCADA,0
870,871.0,1.0,PS-3,SCADA,0
870,871.0,1.0,RTU-North,SCADA,0
870,871.0,1.0,RTU-South,SCADA,0
875,876.0,1.0,RTU-North,SCADA,0
875,876.0,1.0,RTU-South,SCADA,0
880,881.0,1.0,PS-1,SCADA,0
880,881.0,1.0,PS-2,SCADA,0
880,881.0,1.0,PS-3,SCADA,0
880,881.0,1.0,RTU-North,SCADA,0
880,881.0,1.0,RTU-South,SCADA,0
885,886.0,1.0,RTU-North,SCADA,0
885,886.0,1.0,RTU-South,SCADA,0
890,891.0,1.0,PS-1,SCADA,0
890,891.0,1.0,PS-2,SCADA,0
890,891.0,1.0,PS-3,SCADA,0
890,891.0,1.0,RTU-North,SCADA,0
890,891.0,1.0,RTU-South,SCADA,0
895,896.0,1.0,RTU-North,SCADA,0
895,896.0,1.0,RTU-South,SCADA,0
900,901.0,1.0,HOME-1,MDMS-North,0
900,901.0,1.0,HOME-2,MDMS-North,0
900,901.0,1.0,HOME-3,MDMS-North,0
900,901.0,1.0,HOME-4,MDMS-North,0
900,901.0,1.0,HOME-5,MDMS-North,0
900,901.0,1.0,HOME-6,MDMS-South,0
900,901.0,1.0,HOME-7,MDMS-South,0
900,901.0,1.0,HOME-8,MDMS-South,0
900,901.0,1.0,HOME-9,MDMS-South,0
900,901.0,1.0,HOME-10,MDMS-South,0
900,901.0,1.0,PS-1,SCADA,0
900,901.0,1.0,PS-2,SCADA,0
900,901.0,1.0,PS-3,SCADA,0
900,901.0,1.0,RTU-North,SCADA,0
900,901.0,1.0,RTU-South,SCADA,0
905,906.0,1.0,RTU-North,SCADA,0
905,906.0,1.0,RTU-South,SCADA,0
910,911.0,1.0,PS-1,SCADA,0
910,911.0,1.0,PS-2,SCADA,0
910,911.0,1.0,PS-3,SCADA,0
910,911.0,1.0,RTU-North,SCADA,0
910,911.0,1.0,RTU-South,SCADA,0
915,916.0,1.0,RTU-North,SCADA,0
915,916.0,1.0,RTU-South,SCADA,0
920,921.0,1.0,PS-1,SCADA,0
920,921.0,1.0,PS-2,SCADA,0
920,921.0,1.0,PS-3,SCADA,0
920,921.0,1.0,RTU-North,SCADA,0
920,921.0,1.0,RTU-South,SCADA,0
925,926.0,1.0,RTU-North,SCADA,0
925,926.0,1.0,RTU-South,SCADA,0
930,931.0,1.0,PS-1,SCADA,0
930,931.0,1.0,PS-2,SCADA,0
930,931.0,1.0,PS-3,SCADA,0
930,931.0,1.0,RTU-North,SCADA,0
930,931.0,1.0,RTU-South,SCADA,0
935,936.0,1.0,RTU-North,SCADA,0
935,936.0,1.0,RTU-South,SCADA,0
940,941.0,1.0,PS-1,SCADA,0
940,941.0,1.0,PS-2,SCADA,0
940,941.0,1.0,PS-3,SCADA,0
940,941.0,1.0,RTU-North,SCADA,0
940,941.0,1.0,RTU-South,SCADA,0
945,946.0,1.0,RTU-North,SCADA,0
945,946.0,1.0,RTU-South,SCADA,0
950,951.0,1.0,PS-1,SCADA,0
950,951.0,1.0,PS-2,SCADA,0
950,951.0,1.0,PS-3,SCADA,0
950,951.0,1.0,RTU-North,SCADA,0
950,951.0,1.0,RTU-South,SCADA,0
955,956.0,1.0,RTU-North,SCADA,0
955,956.0,1.0,RTU-South,SCADA,0
960,961.0,1.0,HOME-1,MDMS-North,0
960,961.0,1.0,HOME-2,MDMS-North,0
960,961.0,1.0,HOME-3,MDMS-North,0
960,961.0,1.0,HOME-4,MDMS-North,0
960,961.0,1.0,HOME-5,MDMS-North,0
960,961.0,1.0,HOME-6,MDMS-South,0
960,961.0,1.0,HOME-7,MDMS-South,0
960,961.0,1.0,HOME-8,MDMS-South,0
960,961.0,1.0,HOME-9,MDMS-South,0
960,961.0,1.0,HOME-10,MDMS-South,0
960,961.0,1.0,PS-1,SCADA,0
960,961.0,1.0,PS-2,SCADA,0
960,961.0,1.0,PS-3,SCADA,0
960,961.0,1.0,RTU-North,SCADA,0
960,961.0,1.0,RTU-South,SCADA,0
965,966.0,1.0,RTU-North,SCADA,0
965,966.0,1.0,RTU-South,SCADA,0
970,971.0,1.0,PS-1,SCADA,0
970,971.0,1.0,PS-2,SCADA,0
970,971.0,1.0,PS-3,SCADA,0
970,971.0,1.0,RTU-North,SCADA,0
970,971.0,1.0,RTU-South,SCADA,0
975,976.0,1.0,RTU-North,SCADA,0
975,976.0,1.0,RTU-South,SCADA,0
980,981.0,1.0,PS-1,SCADA,0
980,981.0,1.0,PS-2,SCADA,0
980,981.0,1.0,PS-3,SCADA,0
980,981.0,1.0,RTU-North,SCADA,0
980,981.0,1.0,RTU-South,SCADA,0
985,986.0,1.0,RTU-North,SCADA,0
985,986.0,1.0,RTU-South,SCADA,0
990,991.0,1.0,PS-1,SCADA,0
990,991.0,1.0,PS-2,SCADA,0
990,991.0,1.0,PS-3,SCADA,0
990,991.0,1.0,RTU-North,SCADA,0
990,991.0,1.0,RTU-South,SCADA,0
995,996.0,1.0,RTU-North,SCADA,0
995,996.0,1.0,RTU-South,SCADA,0
1000,1001.0,1.0,PS-1,SCADA,0
1000,1001.0,1.0,PS-2,SCADA,0
1000,1001.0,1.0,PS-3,SCADA,0
1000,1001.0,1.0,RTU-North,SCADA,0
1000,1001.0,1.0,RTU-South,SCADA,0
1005,1006.0,1.0,RTU-North,SCADA,0
1005,1006.0,1.0,RTU-South,SCADA,0
1010,1011.0,1.0,PS-1,SCADA,0
1010,1011.0,1.0,PS-2,SCADA,0
1010,1011.0,1.0,PS-3,SCADA,0
1010,1011.0,1.0,RTU-North,SCADA,0
1010,1011.0,1.0,RTU-South,SCADA,0
1015,1016.0,1.0,RTU-North,SCADA,0
1015,1016.0,1.0,RTU-South,SCADA,0
1020,1021.0,1.0,HOME-1,MDMS-North,0
1020,1021.0,1.0,HOME-2,MDMS-North,0
1020,1021.0,1.0,HOME-3,MDMS-North,0
1020,1021.0,1.0,HOME-4,MDMS-North,0
1020,1021.0,1.0,HOME-5,MDMS-North,0
1020,1021.0,1.0,HOME-6,MDMS-South,0
1020,1021.0,1.0,HOME-7,MDMS-South,0
1020,1021.0,1.0,HOME-8,MDMS-South,0
1020,1021.0,1.0,HOME-9,MDMS-South,0
1020,1021.0,1.0,HOME-10,MDMS-South,0
1020,1021.0,1.0,PS-1,SCADA,0
1020,1021.0,1.0,PS-2,SCADA,0
1020,1021.0,1.0,PS-3,SCADA,0
1020,1021.0,1.0,RTU-North,SCADA,0
1020,1021.0,1.0,RTU-South,SCADA,0
1025,1026.0,1.0,RTU-North,SCADA,0
1025,1026.0,1.0,RTU-South,SCADA,0
1030,1031.0,1.0,PS-1,SCADA,0
1030,1031.0,1.0,PS-2,SCADA,0
1030,1031.0,1.0,PS-3,SCADA,0
1030,1031.0,1.0,RTU-North,SCADA,0
1030,1031.0,1.0,RTU-South,SCADA,0
1035,1036.0,1.0,RTU-North,SCADA,0
1035,1036.0,1.0,RTU-South,SCADA,0
1040,1041.0,1.0,PS-1,SCADA,0
1040,1041.0,1.0,PS-2,SCADA,0
1040,1041.0,1.0,PS-3,SCADA,0
1040,1041.0,1.0,RTU-North,SCADA,0
1040,1041.0,1.0,RTU-South,SCADA,0
1045,1046.0,1.0,RTU-North,SCADA,0
1045,1046.0,1.0,RTU-South,SCADA,0
1050,1051.0,1.0,PS-1,SCADA,0
1050,1051.0,1.0,PS-2,SCADA,0
1050,1051.0,1.0,PS-3,SCADA,0
1050,1051.0,1.0,RTU-North,SCADA,0
1050,1051.0,1.0,RTU-South,SCADA,0
1055,1056.0,1.0,RTU-North,SCADA,0
1055,1056.0,1.0,RTU-South,SCADA,0
1060,1061.0,1.0,PS-1,SCADA,0
1060,1061.0,1.0,PS-2,SCADA,0
1060,1061.0,1.0,PS-3,SCADA,0
1060,1061.0,1.0,RTU-North,SCADA,0
1060,1061.0,1.0,RTU-South,SCADA,0
1065,1066.0,1.0,RTU-North,SCADA,0
1065,1066.0,1.0,RTU-South,SCADA,0
1070,1071.0,1.0,PS-1,SCADA,0
1070,1071.0,1.0,PS-2,SCADA,0
1070,1071.0,1.0,PS-3,SCADA,0
1070,1071.0,1.0,RTU-North,SCADA,0
1070,1071.0,1.0,RTU-South,SCADA,0
1075,1076.0,1.0,RTU-North,SCADA,0
1075,1076.0,1.0,RTU-South,SCADA,0
1080,1081.0,1.0,HOME-1,MDMS-North,0
1080,1081.0,1.0,HOME-2,MDMS-North,0
1080,1081.0,1.0,HOME-3,MDMS-North,0
1080,1081.0,1.0,HOME-4,MDMS-North,0
1080,1081.0,1.0,HOME-5,MDMS-North,0
1080,1081.0,1.0,HOME-6,MDMS-South,0
1080,1081.0,1.0,HOME-7,MDMS-South,0
1080,1081.0,1.0,HOME-8,MDMS-South,0
1080,1081.0,1.0,HOME-9,MDMS-South,0
1080,1081.0,1.0,HOME-10,MDMS-South,0
1080,1081.0,1.0,PS-1,SCADA,0
1080,1081.0,1.0,PS-2,SCADA,0
1080,1081.0,1.0,PS-3,SCADA,0
1080,1081.0,1.0,RTU-North,SCADA,0
1080,1081.0,1.0,RTU-South,SCADA,0
1085,1086.0,1.0,RTU-North,SCADA,0
1085,1086.0,1.0,RTU-South,SCADA,0
1090,1091.0,1.0,PS-1,SCADA,0
1090,1091.0,1.0,PS-2,SCADA,0
1090,1091.0,1.0,PS-3,SCADA,0
1090,1091.0,1.0,RTU-North,SCADA,0
1090,1091.0,1.0,RTU-South,SCADA,0
1095,1096.0,1.0,RTU-North,SCADA,0
1095,1096.0,1.0,RTU-South,SCADA,0
1100,1101.0,1.0,PS-1,SCADA,0
1100,1101.0,1.0,PS-2,SCADA,0
1100,1101.0,1.0,PS-3,SCADA,0
1100,1101.0,1.0,RTU-North,SCADA,0
1100,1101.0,1.0,RTU-South,SCADA,0
1105,1106.0,1.0,RTU-North,SCADA,0
1105,1106.0,1.0,RTU-South,SCADA,0
1110,1111.0,1.0,PS-1,SCADA,0
1110,1111.0,1.0,PS-2,SCADA,0
1110,1111.0,1.0,PS-3,SCADA,0
1110,1111.0,1.0,RTU-North,SCADA,0
1110,1111.0,1.0,RTU-South,SCADA,0
1115,1116.0,1.0,RTU-North,SCADA,0
1115,1116.0,1.0,RTU-South,SCADA,0
1120,1121.0,1.0,PS-1,SCADA,0
1120,1121.0,1.0,PS-2,SCADA,0
1120,1121.0,1.0,PS-3,SCADA,0
1120,1121.0,1.0,RTU-North,SCADA,0
1120,1121.0,1.0,RTU-South,SCADA,0
1125,1126.0,1.0,RTU-North,SCADA,0
1125,1126.0,1.0,RTU-South,SCADA,0
1130,1131.0,1.0,PS-1,SCADA,0
1130,1131.0,1.0,PS-2,SCADA,0
1130,1131.0,1.0,PS-3,SCADA,0
1130,1131.0,1.0,RTU-North,SCADA,0
1130,1131.0,1.0,RTU-South,SCADA,0
1135,1136.0,1.0,RTU-North,SCADA,0
1135,1136.0,1.0,RTU-South,SCADA,0
1140,1141.0,1.0,HOME-1,MDMS-North,0
1140,1141.0,1.0,HOME-2,MDMS-North,0
1140,1141.0,1.0,HOME-3,MDMS-North,0
1140,1141.0,1.0,HOME-4,MDMS-North,0
1140,1141.0,1.0,HOME-5,MDMS-North,0
1140,1141.0,1.0,HOME-6,MDMS-South,0
1140,1141.0,1.0,HOME-7,MDMS-South,0
1140,1141.0,1.0,HOME-8,MDMS-South,0
1140,1141.0,1.0,HOME-9,MDMS-South,0
1140,1141.0,1.0,HOME-10,MDMS-South,0
1140,1141.0,1.0,PS-1,SCADA,0
1140,1141.0,1.0,PS-2,SCADA,0
1140,1141.0,1.0,PS-3,SCADA,0
1140,1141.0,1.0,RTU-North,SCADA,0
1140,1141.0,1.0,RTU-South,SCADA,0
1145,1146.0,1.0,RTU-North,SCADA,0
1145,1146.0,1.0,RTU-South,SCADA,0
1150,1151.0,1.0,PS-1,SCADA,0
1150,1151.0,1.0,PS-2,SCADA,0
1150,1151.0,1.0,PS-3,SCADA,0
1150,1151.0,1.0,RTU-North,SCADA,0
1150,1151.0,1.0,RTU-South,SCADA,0
1155,1156.0,1.0,RTU-North,SCADA,0
1155,1156.0,1.0,RTU-South,SCADA,0
1160,1161.0,1.0,PS-1,SCADA,0
1160,1161.0,1.0,PS-2,SCADA,0
1160,1161.0,1.0,PS-3,SCADA,0
1160,1161.0,1.0,RTU-North,SCADA,0
1160,1161.0,1.0,RTU-South,SCADA,0
1165,1166.0,1.0,RTU-North,SCADA,0
1165,1166.0,1.0,RTU-South,SCADA,0
1170,1171.0,1.0,PS-1,SCADA,0
1170,1171.0,1.0,PS-2,SCADA,0
1170,1171.0,1.0,PS-3,SCADA,0
1170,1171.0,1.0,RTU-North,SCADA,0
1170,1171.0,1.0,RTU-South,SCADA,0
1175,1176.0,1.0,RTU-North,SCADA,0
1175,1176.0,1.0,RTU-South,SCADA,0
1180,1181.0,1.0,PS-1,SCADA,0
1180,1181.0,1.0,PS-2,SCADA,0
1180,1181.0,1.0,PS-3,SCADA,0
1180,1181.0,1.0,RTU-North,SCADA,0
1180,1181.0,1.0,RTU-South,SCADA,0
1185,1186.0,1.0,RTU-North,SCADA,0
1185,1186.0,1.0,RTU-South,SCADA,0
1190,1191.0,1.0,PS-1,SCADA,0
1190,1191.0,1.0,PS-2,SCADA,0
1190,1191.0,1.0,PS-3,SCADA,0
1190,1191.0,1.0,RTU-North,SCADA,0
1190,1191.0,1.0,RTU-South,SCADA,0
1195,1196.0,1.0,RTU-North,SCADA,0
1195,1196.0,1.0,RTU-South,SCADA,0
1200,1201.0,1.0,HOME-1,MDMS-North,0
1200,1201.0,1.0,HOME-2,MDMS-North,0
1200,1201.0,1.0,HOME-3,MDMS-North,0
1200,1201.0,1.0,HOME-4,MDMS-North,0
1200,1201.0,1.0,HOME-5,MDMS-North,0
1200,1201.0,1.0,HOME-6,MDMS-South,0
1200,1201.0,1.0,HOME-7,MDMS-South,0
1200,1201.0,1.0,HOME-8,MDMS-South,0
1200,1201.0,1.0,HOME-9,MDMS-South,0
1200,1201.0,1.0,HOME-10,MDMS-South,0
1200,1201.0,1.0,PS-1,SCADA,0
1200,1201.0,1.0,PS-2,SCADA,0
1200,1201.0,1.0,PS-3,SCADA,0
1200,1201.0,1.0,RTU-North,SCADA,0
1200,1201.0,1.0,RTU-South,SCADA,0
1205,1206.0,1.0,RTU-North,SCADA,0
1205,1206.0,1.0,RTU-South,SCADA,0
1210,1211.0,1.0,PS-1,SCADA,0
1210,1211.0,1.0,PS-2,SCADA,0
1210,1211.0,1.0,PS-3,SCADA,0
1210,1211.0,1.0,RTU-North,SCADA,0
1210,1211.0,1.0,RTU-South,SCADA,0
1215,1216.0,1.0,RTU-North,SCADA,0
1215,1216.0,1.0,RTU-South,SCADA,0
1220,1221.0,1.0,PS-1,SCADA,0
1220,1221.0,1.0,PS-2,SCADA,0
1220,1221.0,1.0,PS-3,SCADA,0
1220,1221.0,1.0,RTU-North,SCADA,0
1220,1221.0,1.0,RTU-South,SCADA,0
1225,1226.0,1.0,RTU-North,SCADA,0
1225,1226.0,1.0,RTU-South,SCADA,0
1230,1231.0,1.0,PS-1,SCADA,0
1230,1231.0,1.0,PS-2,SCADA,0
1230,1231.0,1.0,PS-3,SCADA,0
1230,1231.0,1.0,RTU-North,SCADA,0
1230,1231.0,1.0,RTU-South,SCADA,0
1235,1236.0,1.0,RTU-North,SCADA,0
1235,1236.0,1.0,RTU-South,SCADA,0
1240,1241.0,1.0,PS-1,SCADA,0
1240,1241.0,1.0,PS-2,SCADA,0
1240,1241.0,1.0,PS-3,SCADA,0
1240,1241.0,1.0,RTU-North,SCADA,0
1240,1241.0,1.0,RTU-South,SCADA,0
1245,1246.0,1.0,RTU-North,SCADA,0
1245,1246.0,1.0,RTU-South,SCADA,0
1250,1251.0,1.0,PS-1,SCADA,0
1250,1251.0,1.0,PS-2,SCADA,0
1250,1251.0,1.0,PS-3,SCADA,0
1250,1251.0,1.0,RTU-North,SCADA,0
1250,1251.0,1.0,RTU-South,SCADA,0
1255,1256.0,1.0,RTU-North,SCADA,0
1255,1256.0,1.0,RTU-South,SCADA,0
1260,1261.0,1.0,HOME-1,MDMS-North,0
1260,1261.0,1.0,HOME-2,MDMS-North,0
1260,1261.0,1.0,HOME-3,MDMS-North,0
1260,1261.0,1.0,HOME-4,MDMS-North,0
1260,1261.0,1.0,HOME-5,MDMS-North,0
1260,1261.0,1.0,HOME-6,MDMS-South,0
1260,1261.0,1.0,HOME-7,MDMS-South,0
1260,1261.0,1.0,HOME-8,MDMS-South,0
1260,1261.0,1.0,HOME-9,MDMS-South,0
1260,1261.0,1.0,HOME-10,MDMS-South,0
1260,1261.0,1.0,PS-1,SCADA,0
1260,1261.0,1.0,PS-2,SCADA,0
1260,1261.0,1.0,PS-3,SCADA,0
1260,1261.0,1.0,RTU-North,SCADA,0
1260,1261.0,1.0,RTU-South,SCADA,0
1265,1266.0,1.0,RTU-North,SCADA,0
1265,1266.0,1.0,RTU-South,SCADA,0
1270,1271.0,1.0,PS-1,SCADA,0
1270,1271.0,1.0,PS-2,SCADA,0
1270,1271.0,1.0,PS-3,SCADA,0
1270,1271.0,1.0,RTU-North,SCADA,0
1270,1271.0,1.0,RTU-South,SCADA,0
1275,1276.0,1.0,RTU-North,SCADA,0
1275,1276.0,1.0,RTU-South,SCADA,0
1280,1281.0,1.0,PS-1,SCADA,0
1280,1281.0,1.0,PS-2,SCADA,0
1280,1281.0,1.0,PS-3,SCADA,0
1280,1281.0,1.0,RTU-North,SCADA,0
1280,1281.0,1.0,RTU-South,SCADA,0
1285,1286.0,1.0,RTU-North,SCADA,0
1285,1286.0,1.0,RTU-South,SCADA,0
1290,1291.0,1.0,PS-1,SCADA,0
1290,1291.0,1.0,PS-2,SCADA,0
1290,1291.0,1.0,PS-3,SCADA,0
1290,1291.0,1.0,RTU-North,SCADA,0
1290,1291.0,1.0,RTU-South,SCADA,0
1295,1296.0,1.0,RTU-North,SCADA,0
1295,1296.0,1.0,RTU-South,SCADA,0
1300,1301.0,1.0,PS-1,SCADA,0
1300,1301.0,1.0,PS-2,SCADA,0
1300,1301.0,1.0,PS-3,SCADA,0
1300,1301.0,1.0,RTU-North,SCADA,0
1300,1301.0,1.0,RTU-South,SCADA,0
1305,1306.0,1.0,RTU-North,SCADA,0
1305,1306.0,1.0,RTU-South,SCADA,0
1310,1311.0,1.0,PS-1,SCADA,0
1310,1311.0,1.0,PS-2,SCADA,0
1310,1311.0,1.0,PS-3,SCADA,0
1310,1311.0,1.0,RTU-North,SCADA,0
1310,1311.0,1.0,RTU-South,SCADA,0
1315,1316.0,1.0,RTU-North,SCADA,0
1315,1316.0,1.0,RTU-South,SCADA,0
1320,1321.0,1.0,HOME-1,MDMS-North,0
1320,1321.0,1.0,HOME-2,MDMS-North,0
1320,1321.0,1.0,HOME-3,MDMS-North,0
1320,1321.0,1.0,HOME-4,MDMS-North,0
1320,1321.0,1.0,HOME-5,MDMS-North,0
1320,1321.0,1.0,HOME-6,MDMS-South,0
1320,1321.0,1.0,HOME-7,MDMS-South,0
1320,1321.0,1.0,HOME-8,MDMS-South,0
1320,1321.0,1.0,HOME-9,MDMS-South,0
1320,1321.0,1.0,HOME-10,MDMS-South,0
1320,1321.0,1.0,PS-1,SCADA,0
1320,1321.0,1.0,PS-2,SCADA,0
1320,1321.0,1.0,PS-3,SCADA,0
1320,1321.0,1.0,RTU-North,SCADA,0
1320,1321.0,1.0,RTU-South,SCADA,0
1325,1326.0,1.0,RTU-North,SCADA,0
1325,1326.0,1.0,RTU-South,SCADA,0
1330,1331.0,1.0,PS-1,SCADA,0
1330,1331.0,1.0,PS-2,SCADA,0
1330,1331.0,1.0,PS-3,SCADA,0
1330,1331.0,1.0,RTU-North,SCADA,0
1330,1331.0,1.0,RTU-South,SCADA,0
1335,1336.0,1.0,RTU-North,SCADA,0
1335,1336.0,1.0,RTU-South,SCADA,0
1340,1341.0,1.0,PS-1,SCADA,0
1340,1341.0,1.0,PS-2,SCADA,0
1340,1341.0,1.0,PS-3,SCADA,0
1340,1341.0,1.0,RTU-North,SCADA,0
1340,1341.0,1.0,RTU-South,SCADA,0
1345,1346.0,1.0,RTU-North,SCADA,0
1345,1346.0,1.0,RTU-South,SCADA,0
1350,1351.0,1.0,PS-1,SCADA,0
1350,1351.0,1.0,PS-2,SCADA,0
1350,1351.0,1.0,PS-3,SCADA,0
1350,1351.0,1.0,RTU-North,SCADA,0
1350,1351.0,1.0,RTU-South,SCADA,0
1355,1356.0,1.0,RTU-North,SCADA,0
1355,1356.0,1.0,RTU-South,SCADA,0
1360,1361.0,1.0,PS-1,SCADA,0
1360,1361.0,1.0,PS-2,SCADA,0
1360,1361.0,1.0,PS-3,SCADA,0
